review_id,product_id,customer_id,rating,review_date,review_text
669,102,1005,4,2024-12-17,"Okay, but not as good as expected."
670,105,1001,4,2024-02-08,"Not worth the price, poor quality."
671,104,1001,3,2024-10-04,"Terrible, do not buy this product."
672,102,1002,2,2024-04-20,"Okay, but not as good as expected."
673,103,1003,5,2024-03-12,"Good product, but could be improved."
674,103,1004,5,2024-02-15,"Excellent quality, exceeded my expectations!"
675,102,1001,3,2024-02-14,"Okay, but not as good as expected."
676,102,1001,5,2024-08-25,"Excellent quality, exceeded my expectations!"
677,105,1002,1,2024-03-31,"Terrible, do not buy this product."
678,104,1003,5,2024-05-16,"Not worth the price, poor quality."
679,104,1003,2,2024-02-26,"Okay, but not as good as expected."
680,104,1003,4,2024-12-20,"Excellent quality, exceeded my expectations!"
681,104,1002,4,2024-10-11,I love it! Highly recommend.
682,104,1003,1,2024-05-28,"Terrible, do not buy this product."
683,104,1004,5,2024-11-28,"Not worth the price, poor quality."
684,102,1005,4,2024-12-03,"Okay, but not as good as expected."
685,105,1001,1,2024-01-08,"Okay, but not as good as expected."
686,102,1002,2,2024-01-17,"Good product, but could be improved."
687,103,1002,4,2024-09-21,"Excellent quality, exceeded my expectations!"
688,103,1002,5,2024-10-27,"Not worth the price, poor quality."
689,101,1004,4,2024-07-10,"Good product, but could be improved."
690,105,1003,1,2024-08-09,"Good product, but could be improved."
691,104,1002,3,2024-04-09,"Terrible, do not buy this product."
692,103,1003,4,2024-06-29,"Good product, but could be improved."
693,103,1003,1,2024-12-20,"Terrible, do not buy this product."
694,103,1005,5,2024-04-12,"Excellent quality, exceeded my expectations!"
695,104,1001,1,2024-03-12,"Excellent quality, exceeded my expectations!"
696,104,1003,4,2024-02-19,"Excellent quality, exceeded my expectations!"
697,102,1001,1,2024-05-05,I love it! Highly recommend.
698,103,1005,5,2024-04-30,"Not worth the price, poor quality."
699,101,1005,1,2024-11-30,"Terrible, do not buy this product."
700,103,1003,3,2024-10-18,"Excellent quality, exceeded my expectations!"
701,103,1002,4,2024-08-07,"Excellent quality, exceeded my expectations!"
702,102,1002,3,2024-09-17,"Good product, but could be improved."
703,103,1002,2,2024-04-12,I love it! Highly recommend.
704,102,1005,4,2024-07-07,"Terrible, do not buy this product."
705,101,1002,2,2024-07-04,"Terrible, do not buy this product."
706,105,1003,2,2024-12-19,"Terrible, do not buy this product."
707,103,1005,1,2024-02-02,"Terrible, do not buy this product."
708,102,1001,5,2024-01-27,"Okay, but not as good as expected."
709,104,1004,3,2024-04-17,"Good product, but could be improved."
710,103,1004,5,2024-02-09,"Terrible, do not buy this product."
711,103,1001,2,2024-09-03,"Okay, but not as good as expected."
712,102,1002,2,2024-09-03,"Excellent quality, exceeded my expectations!"
713,101,1005,2,2024-09-19,I love it! Highly recommend.
714,104,1001,1,2024-10-10,I love it! Highly recommend.
715,102,1004,3,2024-05-07,I love it! Highly recommend.
716,103,1002,2,2024-07-24,"Okay, but not as good as expected."
717,101,1005,1,2024-03-14,"Okay, but not as good as expected."
718,104,1002,5,2024-09-19,"Terrible, do not buy this product."
719,105,1005,1,2024-05-20,I love it! Highly recommend.
720,105,1005,5,2024-10-03,"Terrible, do not buy this product."
721,105,1001,1,2024-05-10,"Excellent quality, exceeded my expectations!"
722,101,1004,4,2024-01-28,"Okay, but not as good as expected."
723,103,1003,1,2023-12-29,"Not worth the price, poor quality."
724,102,1003,5,2024-11-28,"Terrible, do not buy this product."
725,103,1001,4,2024-04-02,I love it! Highly recommend.
726,101,1002,3,2024-07-26,"Terrible, do not buy this product."
727,105,1001,4,2023-12-28,"Good product, but could be improved."
728,103,1001,4,2024-03-25,"Excellent quality, exceeded my expectations!"
729,102,1002,4,2024-02-14,"Okay, but not as good as expected."
730,102,1001,5,2024-03-19,"Excellent quality, exceeded my expectations!"
731,104,1004,3,2024-05-27,"Terrible, do not buy this product."
732,105,1001,3,2024-10-07,I love it! Highly recommend.
733,104,1004,3,2024-10-09,"Okay, but not as good as expected."
734,103,1004,1,2024-03-15,I love it! Highly recommend.
735,102,1003,4,2024-04-18,"Okay, but not as good as expected."
736,103,1005,2,2024-03-05,"Excellent quality, exceeded my expectations!"
737,102,1005,4,2024-03-07,"Terrible, do not buy this product."
738,103,1001,1,2024-01-21,"Excellent quality, exceeded my expectations!"
739,103,1003,4,2024-06-15,"Not worth the price, poor quality."
740,103,1005,1,2024-02-25,I love it! Highly recommend.
741,102,1003,5,2024-02-05,"Okay, but not as good as expected."
742,105,1005,1,2024-06-03,"Not worth the price, poor quality."
743,105,1005,5,2024-12-11,"Okay, but not as good as expected."
744,102,1001,5,2024-10-19,"Terrible, do not buy this product."
745,105,1002,2,2024-04-16,I love it! Highly recommend.
746,103,1003,5,2024-11-08,"Excellent quality, exceeded my expectations!"
747,102,1001,2,2024-08-28,"Excellent quality, exceeded my expectations!"
748,102,1002,2,2024-04-14,"Good product, but could be improved."
749,104,1005,1,2024-06-15,"Okay, but not as good as expected."
750,105,1001,3,2024-10-04,"Not worth the price, poor quality."
751,102,1001,5,2024-01-15,I love it! Highly recommend.
752,103,1002,2,2024-10-20,"Excellent quality, exceeded my expectations!"
753,102,1003,3,2024-03-01,I love it! Highly recommend.
754,103,1001,4,2024-12-11,"Excellent quality, exceeded my expectations!"
755,101,1001,4,2024-03-22,"Okay, but not as good as expected."
756,101,1005,5,2023-12-28,I love it! Highly recommend.
757,102,1005,2,2024-12-03,"Terrible, do not buy this product."
758,105,1001,3,2024-03-21,"Terrible, do not buy this product."
759,104,1004,3,2024-10-04,"Okay, but not as good as expected."
760,104,1004,2,2024-04-13,"Terrible, do not buy this product."
761,101,1005,2,2024-05-22,"Not worth the price, poor quality."
762,103,1002,1,2024-09-05,"Not worth the price, poor quality."
763,101,1002,3,2024-09-07,I love it! Highly recommend.
764,104,1005,5,2024-03-09,"Okay, but not as good as expected."
765,101,1005,5,2024-11-13,"Terrible, do not buy this product."
766,102,1003,2,2024-11-07,I love it! Highly recommend.
767,101,1002,1,2024-09-03,"Not worth the price, poor quality."
768,105,1001,1,2024-10-03,"Terrible, do not buy this product."
769,104,1003,4,2024-07-17,I love it! Highly recommend.
770,105,1005,5,2024-10-22,I love it! Highly recommend.
771,102,1004,2,2024-03-19,"Okay, but not as good as expected."
772,102,1001,4,2024-03-31,I love it! Highly recommend.
773,104,1001,1,2024-11-21,I love it! Highly recommend.
774,101,1001,1,2024-01-12,"Excellent quality, exceeded my expectations!"
775,105,1002,4,2024-02-10,"Excellent quality, exceeded my expectations!"
776,101,1002,1,2024-05-05,"Excellent quality, exceeded my expectations!"
777,105,1001,1,2024-12-18,"Okay, but not as good as expected."
778,105,1005,5,2024-08-07,I love it! Highly recommend.
779,105,1003,3,2024-04-02,"Okay, but not as good as expected."
780,104,1002,5,2024-04-27,"Terrible, do not buy this product."
781,104,1001,1,2024-07-02,I love it! Highly recommend.
782,105,1002,4,2024-04-23,"Not worth the price, poor quality."
783,105,1002,4,2024-11-09,I love it! Highly recommend.
784,104,1005,3,2024-03-31,"Good product, but could be improved."
785,101,1001,2,2024-05-30,"Good product, but could be improved."
786,105,1003,1,2024-06-10,"Terrible, do not buy this product."
787,105,1001,2,2024-07-14,"Good product, but could be improved."
788,101,1002,2,2024-04-17,"Excellent quality, exceeded my expectations!"
789,102,1005,1,2024-10-17,"Excellent quality, exceeded my expectations!"
790,101,1001,5,2024-12-04,"Excellent quality, exceeded my expectations!"
791,101,1003,2,2024-02-18,"Good product, but could be improved."
792,104,1004,1,2024-08-12,"Not worth the price, poor quality."
793,104,1004,4,2024-03-28,"Good product, but could be improved."
794,101,1001,5,2024-07-02,"Terrible, do not buy this product."
795,105,1001,1,2024-02-12,"Not worth the price, poor quality."
796,102,1001,2,2024-05-22,"Not worth the price, poor quality."
797,103,1001,2,2024-04-03,I love it! Highly recommend.
798,104,1004,3,2024-08-25,"Good product, but could be improved."
799,104,1003,3,2024-04-10,"Excellent quality, exceeded my expectations!"
800,103,1001,4,2024-09-25,"Good product, but could be improved."
801,104,1002,3,2024-03-10,"Okay, but not as good as expected."
802,104,1005,5,2024-08-04,"Good product, but could be improved."
803,104,1005,1,2024-12-12,I love it! Highly recommend.
804,105,1003,5,2024-01-11,"Okay, but not as good as expected."
805,104,1005,1,2024-02-10,"Good product, but could be improved."
806,104,1003,3,2024-03-14,"Not worth the price, poor quality."
807,101,1001,2,2024-08-17,"Not worth the price, poor quality."
808,103,1005,5,2024-08-24,"Okay, but not as good as expected."
809,102,1003,2,2024-07-04,"Not worth the price, poor quality."
810,104,1005,3,2024-02-23,"Okay, but not as good as expected."
811,101,1001,1,2024-02-16,"Good product, but could be improved."
812,102,1004,4,2024-04-06,"Terrible, do not buy this product."
813,102,1002,4,2024-03-24,"Terrible, do not buy this product."
814,102,1004,4,2024-04-04,"Not worth the price, poor quality."
815,102,1003,4,2024-08-19,"Terrible, do not buy this product."
816,105,1001,4,2024-06-14,"Okay, but not as good as expected."
817,103,1003,4,2024-03-14,"Okay, but not as good as expected."
818,104,1001,4,2024-06-28,"Good product, but could be improved."
819,102,1002,4,2024-06-13,"Good product, but could be improved."
820,105,1004,1,2024-10-16,"Excellent quality, exceeded my expectations!"
821,105,1004,1,2024-12-16,I love it! Highly recommend.
822,101,1003,5,2024-05-06,"Okay, but not as good as expected."
823,101,1001,2,2024-05-04,"Good product, but could be improved."
824,105,1003,2,2024-03-30,"Good product, but could be improved."
825,105,1004,2,2024-06-09,"Excellent quality, exceeded my expectations!"
826,105,1002,4,2024-12-16,"Terrible, do not buy this product."
827,101,1004,1,2024-08-28,"Terrible, do not buy this product."
828,103,1004,3,2024-03-29,I love it! Highly recommend.
829,101,1003,5,2024-12-20,"Excellent quality, exceeded my expectations!"
830,105,1001,4,2024-03-02,"Good product, but could be improved."
831,104,1002,3,2024-01-03,"Excellent quality, exceeded my expectations!"
832,101,1005,4,2024-03-15,"Not worth the price, poor quality."
833,102,1003,5,2024-12-16,"Excellent quality, exceeded my expectations!"
834,104,1003,4,2024-12-12,"Not worth the price, poor quality."
835,103,1005,4,2024-02-18,"Not worth the price, poor quality."
836,102,1002,5,2024-03-08,"Not worth the price, poor quality."
837,101,1001,4,2024-05-18,"Not worth the price, poor quality."
838,101,1002,3,2024-11-29,"Not worth the price, poor quality."
839,102,1003,2,2024-03-23,I love it! Highly recommend.
840,103,1003,3,2024-07-07,"Okay, but not as good as expected."
841,104,1002,2,2024-08-21,"Excellent quality, exceeded my expectations!"
842,105,1005,2,2024-07-15,"Not worth the price, poor quality."
843,101,1004,4,2024-11-15,"Not worth the price, poor quality."
844,103,1003,3,2024-07-16,"Okay, but not as good as expected."
845,101,1003,5,2024-11-04,I love it! Highly recommend.
846,101,1001,2,2024-06-18,"Not worth the price, poor quality."
847,104,1004,3,2024-07-02,I love it! Highly recommend.
848,104,1001,5,2024-05-26,"Okay, but not as good as expected."
849,101,1002,1,2024-04-27,"Okay, but not as good as expected."
850,102,1001,2,2024-10-03,"Terrible, do not buy this product."
851,103,1004,4,2024-02-28,"Terrible, do not buy this product."
852,103,1002,5,2024-10-16,"Excellent quality, exceeded my expectations!"
853,102,1002,3,2024-11-23,I love it! Highly recommend.
854,103,1001,3,2024-09-08,"Okay, but not as good as expected."
855,101,1004,5,2024-10-10,"Terrible, do not buy this product."
856,103,1002,5,2024-06-30,"Not worth the price, poor quality."
857,102,1005,1,2024-08-29,"Terrible, do not buy this product."
858,105,1004,3,2024-04-17,"Not worth the price, poor quality."
859,104,1005,5,2024-01-02,"Not worth the price, poor quality."
860,101,1002,4,2023-12-30,I love it! Highly recommend.
861,103,1005,1,2024-09-18,"Not worth the price, poor quality."
862,103,1004,1,2024-10-05,"Okay, but not as good as expected."
863,104,1004,3,2024-07-07,"Not worth the price, poor quality."
864,101,1003,4,2024-03-05,"Not worth the price, poor quality."
865,102,1002,3,2024-05-26,I love it! Highly recommend.
866,103,1002,5,2024-08-23,"Excellent quality, exceeded my expectations!"
867,103,1002,5,2024-08-27,"Terrible, do not buy this product."
868,105,1005,1,2024-10-04,"Not worth the price, poor quality."
869,104,1001,2,2023-12-31,I love it! Highly recommend.
870,105,1002,1,2024-10-16,"Okay, but not as good as expected."
871,104,1002,1,2024-04-23,"Not worth the price, poor quality."
872,101,1005,4,2024-09-16,I love it! Highly recommend.
873,105,1001,1,2024-01-14,"Terrible, do not buy this product."
874,102,1005,1,2024-11-20,"Good product, but could be improved."
875,104,1002,2,2024-01-25,"Excellent quality, exceeded my expectations!"
876,104,1002,3,2024-07-28,"Good product, but could be improved."
877,103,1003,3,2024-03-12,"Okay, but not as good as expected."
878,102,1001,2,2024-09-23,"Not worth the price, poor quality."
879,104,1005,1,2024-11-12,"Terrible, do not buy this product."
880,105,1002,5,2024-03-13,"Not worth the price, poor quality."
881,101,1002,5,2024-02-25,"Excellent quality, exceeded my expectations!"
882,105,1003,3,2024-06-23,I love it! Highly recommend.
883,103,1002,4,2024-04-09,"Terrible, do not buy this product."
884,102,1001,5,2024-05-29,"Not worth the price, poor quality."
885,104,1002,1,2024-05-16,"Excellent quality, exceeded my expectations!"
886,104,1003,5,2024-01-04,I love it! Highly recommend.
887,104,1003,4,2024-04-30,"Terrible, do not buy this product."
888,101,1005,5,2024-04-16,"Okay, but not as good as expected."
889,105,1003,4,2024-05-14,"Good product, but could be improved."
890,103,1005,1,2024-07-23,"Terrible, do not buy this product."
891,103,1004,5,2024-01-03,"Okay, but not as good as expected."
892,101,1003,4,2024-02-22,"Okay, but not as good as expected."
893,101,1002,5,2024-08-14,"Okay, but not as good as expected."
894,101,1003,2,2024-08-14,"Not worth the price, poor quality."
895,104,1003,2,2024-10-26,"Terrible, do not buy this product."
896,105,1003,2,2024-08-08,"Good product, but could be improved."
897,101,1001,3,2024-05-06,"Excellent quality, exceeded my expectations!"
898,103,1004,1,2024-05-08,"Not worth the price, poor quality."
899,102,1004,2,2024-06-11,"Not worth the price, poor quality."
900,102,1002,4,2024-10-19,I love it! Highly recommend.
901,103,1003,4,2024-02-18,"Not worth the price, poor quality."
902,103,1001,5,2024-06-21,"Okay, but not as good as expected."
903,104,1001,2,2024-06-25,"Okay, but not as good as expected."
904,103,1002,5,2023-12-31,"Not worth the price, poor quality."
905,103,1004,3,2024-11-14,"Good product, but could be improved."
906,102,1002,4,2024-11-05,"Not worth the price, poor quality."
907,103,1005,2,2024-09-27,"Good product, but could be improved."
908,105,1005,5,2024-07-17,"Excellent quality, exceeded my expectations!"
909,102,1005,5,2024-08-19,"Terrible, do not buy this product."
910,102,1002,5,2024-08-02,"Not worth the price, poor quality."
911,105,1001,3,2024-06-20,I love it! Highly recommend.
912,103,1005,5,2024-11-30,"Not worth the price, poor quality."
913,104,1003,2,2024-08-12,"Not worth the price, poor quality."
914,105,1005,1,2024-04-26,"Not worth the price, poor quality."
915,105,1003,1,2024-01-20,"Okay, but not as good as expected."
916,104,1001,2,2024-04-25,"Terrible, do not buy this product."
917,103,1003,1,2024-06-13,"Terrible, do not buy this product."
918,105,1003,5,2024-01-21,"Terrible, do not buy this product."
919,101,1005,2,2024-01-10,"Okay, but not as good as expected."
920,104,1005,5,2024-11-27,"Excellent quality, exceeded my expectations!"
921,101,1005,5,2024-05-13,"Terrible, do not buy this product."
922,103,1004,4,2024-12-15,"Okay, but not as good as expected."
923,102,1004,1,2024-12-23,"Excellent quality, exceeded my expectations!"
924,105,1003,2,2024-05-12,"Excellent quality, exceeded my expectations!"
925,104,1003,2,2024-12-06,"Not worth the price, poor quality."
926,102,1003,3,2024-12-17,"Okay, but not as good as expected."
927,102,1005,2,2024-05-31,I love it! Highly recommend.
928,102,1001,4,2024-08-31,"Terrible, do not buy this product."
929,105,1002,4,2024-07-08,I love it! Highly recommend.
930,105,1004,3,2024-12-09,"Excellent quality, exceeded my expectations!"
931,102,1002,2,2024-04-10,"Not worth the price, poor quality."
932,101,1004,2,2024-10-11,"Okay, but not as good as expected."
933,105,1002,5,2024-04-18,"Excellent quality, exceeded my expectations!"
934,105,1003,1,2024-04-11,"Good product, but could be improved."
935,102,1003,2,2024-06-27,"Excellent quality, exceeded my expectations!"
936,101,1001,1,2024-09-23,"Good product, but could be improved."
937,105,1003,5,2024-06-05,"Excellent quality, exceeded my expectations!"
938,105,1001,4,2024-04-30,"Excellent quality, exceeded my expectations!"
939,103,1002,2,2024-11-25,"Good product, but could be improved."
940,103,1002,1,2024-09-20,"Okay, but not as good as expected."
941,103,1003,1,2024-06-07,"Okay, but not as good as expected."
942,105,1001,2,2024-08-14,I love it! Highly recommend.
943,103,1003,2,2024-08-11,"Okay, but not as good as expected."
944,105,1003,5,2024-08-22,"Excellent quality, exceeded my expectations!"
945,102,1002,3,2024-06-02,"Excellent quality, exceeded my expectations!"
946,105,1003,2,2024-05-21,"Okay, but not as good as expected."
947,101,1004,2,2023-12-30,"Excellent quality, exceeded my expectations!"
948,105,1002,5,2024-05-17,"Not worth the price, poor quality."
949,102,1005,3,2024-04-23,"Not worth the price, poor quality."
950,101,1003,4,2024-07-22,"Good product, but could be improved."
951,102,1002,5,2024-03-16,I love it! Highly recommend.
952,105,1001,1,2024-04-27,"Good product, but could be improved."
953,103,1003,1,2024-05-14,"Okay, but not as good as expected."
954,101,1001,1,2024-10-27,I love it! Highly recommend.
955,102,1003,1,2024-08-21,"Excellent quality, exceeded my expectations!"
956,103,1005,4,2024-10-23,"Not worth the price, poor quality."
957,102,1004,5,2024-11-05,"Good product, but could be improved."
958,102,1003,2,2024-11-16,I love it! Highly recommend.
959,104,1003,3,2024-01-22,"Not worth the price, poor quality."
960,105,1001,2,2024-02-15,"Excellent quality, exceeded my expectations!"
961,103,1005,2,2024-04-19,"Okay, but not as good as expected."
962,102,1003,1,2024-12-09,"Excellent quality, exceeded my expectations!"
963,105,1005,2,2024-11-20,"Good product, but could be improved."
964,102,1002,5,2024-05-13,"Okay, but not as good as expected."
965,102,1003,2,2024-02-11,"Good product, but could be improved."
966,101,1004,5,2024-02-28,"Excellent quality, exceeded my expectations!"
967,101,1004,1,2024-05-24,"Good product, but could be improved."
968,103,1005,1,2024-07-17,"Good product, but could be improved."
969,104,1003,3,2024-10-03,I love it! Highly recommend.
970,101,1003,5,2024-12-09,I love it! Highly recommend.
971,102,1001,5,2024-08-06,"Good product, but could be improved."
972,105,1001,1,2024-09-25,I love it! Highly recommend.
973,105,1005,1,2024-11-14,"Excellent quality, exceeded my expectations!"
974,105,1003,3,2024-06-16,"Good product, but could be improved."
975,103,1005,5,2024-12-15,"Excellent quality, exceeded my expectations!"
976,103,1004,2,2024-09-15,"Excellent quality, exceeded my expectations!"
977,104,1001,5,2024-09-08,"Terrible, do not buy this product."
978,104,1003,1,2024-08-15,"Okay, but not as good as expected."
979,105,1005,4,2024-04-19,"Terrible, do not buy this product."
980,105,1002,4,2024-01-21,"Okay, but not as good as expected."
981,103,1001,1,2024-03-03,"Excellent quality, exceeded my expectations!"
982,104,1004,5,2024-05-26,"Good product, but could be improved."
983,105,1004,2,2024-11-02,"Excellent quality, exceeded my expectations!"
984,102,1005,3,2024-01-15,"Good product, but could be improved."
985,103,1003,2,2023-12-31,"Good product, but could be improved."
986,105,1003,2,2024-01-12,"Excellent quality, exceeded my expectations!"
987,103,1004,3,2024-05-30,"Not worth the price, poor quality."
988,105,1004,2,2024-07-20,"Okay, but not as good as expected."
989,102,1001,4,2024-11-18,"Okay, but not as good as expected."
990,105,1002,4,2024-12-20,I love it! Highly recommend.
991,101,1002,2,2024-01-18,"Okay, but not as good as expected."
992,102,1003,2,2024-12-06,"Okay, but not as good as expected."
993,104,1005,5,2024-07-17,"Terrible, do not buy this product."
994,103,1003,1,2024-02-10,"Good product, but could be improved."
995,104,1001,3,2024-11-02,"Excellent quality, exceeded my expectations!"
996,104,1001,2,2024-09-23,"Excellent quality, exceeded my expectations!"
997,101,1004,2,2024-09-01,I love it! Highly recommend.
998,101,1003,1,2024-01-31,"Good product, but could be improved."
999,105,1001,1,2024-04-14,"Excellent quality, exceeded my expectations!"
1000,101,1002,2,2024-03-27,"Good product, but could be improved."
